chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,label
0.017560402,0.08322356,0.09347906,0.26377663,0.07500427,0.16605635,0.6795415,0.15260752,0.019217463,0.19252911,0.8619263,0.15063623,D#m
0.01543388,0.113941655,0.46192896,0.81382775,0.20178533,0.14319502,0.52738297,0.19694424,0.040821202,0.15516716,0.6979899,0.14094731,D#m
0.0043073725,0.00369268,0.016537959,0.087283365,0.019126572,0.022129405,0.1323203,0.045678623,0.01131094,0.16841948,0.95841813,0.13978636,D#m
0.010415318,0.008436949,0.06780677,0.3362113,0.0601336,0.015212594,0.08248128,0.031186897,0.013308817,0.18069771,0.95178777,0.13987426,D#m
0.13055936,0.25460672,0.1747628,0.30658188,0.23140499,0.400952,0.1929016,0.09971315,0.12064507,0.47546446,0.9581259,0.29378328,D#m
0.011426443,0.011892372,0.027172646,0.055254497,0.016774707,0.074406356,0.37416345,0.065844834,0.019127501,0.16573934,0.9139894,0.15260172,D#m
0.0028969538,0.0020890983,0.077194184,0.36364165,0.054782808,0.09685716,0.50549245,0.07392352,0.005121552,0.16113535,0.8364822,0.13216078,D#m
0.008399605,0.008989411,0.028676856,0.06472215,0.017352872,0.067574404,0.36900765,0.06534935,0.012876257,0.16260266,0.92140305,0.14969799,D#m
0.009171519,0.025620041,0.071017854,0.34716684,0.081746496,0.091436885,0.20161958,0.04951921,0.009898304,0.16347645,0.9593609,0.23085648,D#m
0.09764016,0.065694384,0.18073386,0.4228268,0.22505607,0.35849032,0.13336344,0.070417956,0.10878163,0.48619208,0.9894713,0.32358235,D#m
0.0065575056,0.009553277,0.11634282,0.5482652,0.093862355,0.10975623,0.43578383,0.089128636,0.033634376,0.19903882,0.80836153,0.14886844,D#m
0.0028558273,0.00333174,0.066640496,0.33802572,0.054171305,0.11438407,0.6633317,0.10202971,0.0049750586,0.146258,0.82089144,0.13695614,D#m
0.02010647,0.025582518,0.12458737,0.45777345,0.08638079,0.09421452,0.25809005,0.08384899,0.047843974,0.20358357,0.8492341,0.15393049,D#m
0.06910078,0.21358445,0.32850316,0.89254564,0.27637705,0.31264898,0.91179067,0.3237813,0.061552417,0.15205528,0.4573603,0.1277887,D#m
0.016465832,0.044901717,0.07783093,0.34182128,0.083473094,0.10507781,0.40524098,0.10957291,0.013563813,0.16189483,0.94502735,0.23179688,D#m
0.011786121,0.012298399,0.073001646,0.3856505,0.06924346,0.11578091,0.73649275,0.13138983,0.02518161,0.118710436,0.61655253,0.10270889,D#m
0.028197832,0.15834406,0.48684502,0.7957432,0.20972608,0.1815837,0.68491745,0.20986673,0.057941828,0.18040733,0.7572163,0.15923294,D#m
0.010190373,0.048465695,0.0818561,0.24447697,0.07222745,0.13352707,0.3909659,0.07772799,0.010787728,0.20268953,0.96323675,0.16690674,D#m
0.015104856,0.04259677,0.319271,0.9115629,0.2471744,0.1098547,0.31406498,0.11536485,0.025577163,0.123683,0.49454337,0.11752936,D#m
0.057051208,0.24549843,0.3425075,0.44822037,0.1692041,0.30534062,0.91836727,0.27234468,0.047694575,0.14392005,0.56613016,0.12136409,D#m
0.014497261,0.02837451,0.06306543,0.20609385,0.07432627,0.102828704,0.26888648,0.079049885,0.024418516,0.18068987,1.0,0.23635738,D#m
0.0063598324,0.007603335,0.04441175,0.22839342,0.04038667,0.01824603,0.11013771,0.042960983,0.014032356,0.1845701,0.9743565,0.1485931,D#m
0.012728404,0.046200454,0.08193984,0.23156956,0.072093725,0.15726559,0.2522031,0.06285931,0.023765184,0.20169917,1.0,0.16305326,D#m
0.15338051,0.2957799,0.14708401,0.13829474,0.17449336,0.28094053,0.16623238,0.09483926,0.15735464,0.5071921,0.9654291,0.3068176,D#m
0.046238754,0.16942611,0.18735039,0.52333933,0.2131402,0.26720935,0.9506999,0.3939154,0.050913405,0.12815951,0.4769385,0.20213929,D#m
0.23969439,0.43197468,0.2702779,0.4347142,0.33456993,0.6196903,0.27429393,0.21378018,0.37225142,0.5377648,0.99545085,0.34839168,D#m
0.034536567,0.04596341,0.2996245,0.94154394,0.26618266,0.0844421,0.24316105,0.07605191,0.029702863,0.12205104,0.39653984,0.120854296,D#m
0.017228479,0.060502965,0.08101515,0.2139072,0.06142029,0.19121245,0.36323318,0.08112976,0.03393635,0.22710317,0.99525374,0.17633733,D#m
0.03477644,0.06933621,0.2711746,0.0585945,0.13368295,0.3212494,0.076976255,0.011859535,0.17195293,0.956795,0.1589764,0.0093136495,Dm
0.011279674,0.070586264,0.3204058,0.06860631,0.118034475,0.36691013,0.08125091,0.025518663,0.18194321,0.9381217,0.15784535,0.0055198423,Dm
0.014053142,0.052876737,0.16283165,0.029681075,0.1303656,0.74300724,0.14484087,0.017829841,0.15441023,0.6708836,0.12763321,0.0060440097,Dm
0.045085978,0.06603279,0.17118809,0.042943127,0.11964491,0.38158324,0.079236135,0.013791334,0.20709673,0.9479526,0.17610353,0.01426251,Dm
0.009038112,0.022088222,0.08965266,0.017593842,0.021322357,0.15057282,0.047568746,0.01315942,0.17093985,0.9908135,0.16767089,0.010079964,Dm
0.006369795,0.06998681,0.419746,0.06288127,0.10568058,0.77748644,0.12775308,0.009089832,0.10840121,0.6642099,0.10634418,0.005442433,Dm
0.0076188273,0.024320936,0.106461145,0.028135449,0.088849,0.4957269,0.07846443,0.0063650464,0.1628987,0.98650867,0.16236463,0.0059077763,Dm
0.0040546525,0.042463522,0.26608568,0.043614548,0.14366972,0.83919823,0.13197778,0.0065667247,0.13573124,0.7980403,0.13031763,0.0030410292,Dm
0.0040594907,0.03346601,0.1691682,0.027446058,0.07863239,0.44933,0.07240261,0.00577647,0.16703716,1.0,0.16362952,0.0028074065,Dm
0.004403747,0.028767077,0.14787884,0.023949532,0.10719417,0.62949777,0.09617572,0.0031904008,0.14469725,0.88598126,0.1465537,0.0025083576,Dm
0.00826171,0.028238723,0.13172977,0.026783923,0.098419994,0.63158953,0.115327954,0.020703025,0.15980317,0.9510031,0.14443804,0.008876582,Dm
0.03706832,0.02911358,0.04647118,0.023974534,0.050586738,0.29033697,0.108109035,0.03782229,0.17568167,0.89654416,0.16372663,0.034778018,Dm
0.010842772,0.046607066,0.22001515,0.04135177,0.0805326,0.52163345,0.1015577,0.018669548,0.1628277,0.9807399,0.15361863,0.012171578,Dm
0.007724439,0.04737513,0.21894851,0.039901946,0.08787124,0.45070782,0.07531222,0.008941698,0.17184415,0.9755908,0.15879175,0.006450129,Dm
0.006878371,0.025971096,0.07371635,0.019304166,0.049324684,0.25914532,0.046108525,0.00897159,0.16775732,0.98269004,0.15855429,0.0071167736,Dm
0.19906585,0.3173582,0.4797095,0.53541553,0.9748997,0.27282396,0.24803257,0.5140404,0.6349405,0.61449814,0.30211642,0.22740513,Dm
0.7429602,0.4412875,0.5493009,0.37744236,0.4850771,0.33815786,0.13425277,0.17571577,0.34187746,0.96361315,0.47601962,0.22667241,Dm
0.26243666,0.44183433,0.91437054,0.32200688,0.19789407,0.5329735,0.19606607,0.057164848,0.18583018,0.72208333,0.1840459,0.11023008,Dm
0.17693233,0.19104436,0.5399778,0.32598084,0.4866033,0.5002849,0.20104013,0.12189186,0.32841015,0.96315885,0.47709367,0.10752069,Dm
0.6752261,0.3772643,0.24551336,0.31605303,0.56046295,0.3728048,0.16737336,0.2461547,0.43758294,0.94113654,0.48029527,0.23841624,Dm
0.11393828,0.15550163,0.45133862,0.28401688,0.48497605,0.4260185,0.15452015,0.09873715,0.32551715,0.96950746,0.49453264,0.09478596,Dm
0.21665928,0.14054573,0.097491786,0.09109114,0.30519205,0.9942916,0.35087466,0.043441437,0.08638107,0.30678394,0.11294647,0.054292947,Dm
0.052166246,0.118631445,0.2978734,0.09651187,0.15703759,0.47359422,0.124440655,0.02434518,0.18996325,0.978204,0.16683152,0.011166525,Dm
0.0072314166,0.023412885,0.106034875,0.01936354,0.043814234,0.29999238,0.059855107,0.013899783,0.16119638,1.0,0.15016115,0.007439261,Dm
0.7122897,0.4263391,0.6287186,0.3856266,0.4202139,0.30230096,0.13262309,0.17996286,0.3218722,0.91892266,0.4474896,0.22576898,Dm
0.026263358,0.083409615,0.3443126,0.06427127,0.09472696,0.22535445,0.043674417,0.008460804,0.17782547,0.92458785,0.15265173,0.008759184,Dm
0.038796447,0.2557705,0.93331397,0.37275383,0.09065402,0.29989818,0.15560655,0.038782973,0.064902656,0.35335666,0.11074486,0.016918916,Dm
0.0046973955,0.033074066,0.17165099,0.034825597,0.059764046,0.39293206,0.0981295,0.01357436,0.15470655,0.9060531,0.1451254,0.007335662,Dm
0.12574604,0.55222684,0.85810035,0.3541552,0.13489953,0.6354833,0.23915614,0.066266164,0.10708187,0.567753,0.18237992,0.03085785,Dm
0.2172032,0.28715363,0.5747572,0.27119827,0.24541388,0.8852127,0.32782114,0.05510793,0.08776213,0.34491318,0.10944,0.051535103,Dm
0.00721398,0.02108097,0.055796582,0.01681997,0.053471006,0.2662076,0.046761088,0.008048883,0.16281883,0.9947146,0.15921935,0.0055046445,Dm
0.2050834,0.42775616,0.684838,0.32272717,0.24782866,0.8470438,0.32129872,0.05909131,0.104867674,0.49492213,0.16761012,0.044886112,Dm
0.0388736,0.13506582,0.46132386,0.14173113,0.11263947,0.34008977,0.08847571,0.018340517,0.22007917,0.9913059,0.1831309,0.01104023,Dm
0.02944895,0.10625344,0.4436552,0.086950086,0.15197322,0.63378376,0.13670197,0.03497741,0.19497253,0.8682392,0.1634711,0.01494122,Dm
0.002837072,0.03811713,0.18970089,0.030163357,0.07229594,0.4155893,0.06451943,0.0032806674,0.16617298,1.0,0.16187674,0.0022909546,Dm
0.047664464,0.08528433,0.32463786,0.066099964,0.12773857,0.37493184,0.080220334,0.017889732,0.21797234,0.9676289,0.17917478,0.01369484,Dm
0.008810872,0.017559372,0.07267424,0.019046701,0.034525625,0.20259474,0.064626634,0.014005561,0.16003522,0.9467051,0.15267883,0.008772565,Dm
0.0026713614,0.03201356,0.15117058,0.025290048,0.07925927,0.44056007,0.07117168,0.0059481184,0.17296442,1.0,0.16218196,0.0032413888,Dm
0.04758146,0.09802637,0.37181273,0.07482263,0.14475194,0.57861197,0.12752996,0.034084238,0.19449253,0.8902487,0.1705335,0.015687054,Dm
0.0048890854,0.009780431,0.03461012,0.008801482,0.0609233,0.34549215,0.056967944,0.0076885056,0.16737504,1.0,0.1628898,0.0053675105,Dm
0.08504681,0.11869052,0.33130506,0.22645359,0.46501234,0.38686112,0.1424891,0.08355392,0.3360477,0.9779264,0.5229506,0.08491056,Dm
0.004934425,0.07668849,0.46891367,0.06959127,0.11376871,0.84429395,0.13679898,0.006459245,0.08602466,0.52494156,0.08327871,0.003877738,Dm
0.047986854,0.21234985,0.74643004,0.22423789,0.17151453,0.62066203,0.14212576,0.0141832465,0.15911996,0.84298396,0.14516975,0.012229074,Dm
0.08376001,0.21037887,0.33182678,0.12866355,0.16966425,0.99967945,0.2930672,0.027290905,0.049128152,0.26720294,0.078325465,0.010596983,Dm
0.0048523024,0.021818586,0.12221836,0.02575595,0.02105329,0.13543087,0.047818787,0.00879078,0.1493806,0.9304178,0.15000626,0.0049987603,Dm
0.55237216,0.3519532,0.48209307,0.29798806,0.4047558,0.25840572,0.09693533,0.123996265,0.32697877,0.9824043,0.4845237,0.18522777,Dm
0.050123636,0.08959434,0.30613816,0.06949867,0.15003783,0.44351172,0.11251424,0.019961026,0.1747208,0.9341468,0.15894394,0.014693617,Dm
0.80631393,0.45084506,0.6039399,0.5842757,0.68095213,0.5427504,0.2805967,0.46579096,0.48590812,0.89309114,0.44883317,0.33194584,Dm
0.18633252,0.12857974,0.2807595,0.2647135,0.60194546,0.8518995,0.3441823,0.22344355,0.3512824,0.75601274,0.36583507,0.12960556,Dm
0.04043008,0.08318579,0.3310094,0.06806844,0.12693116,0.39541343,0.093112856,0.026033167,0.17556572,0.9277567,0.1584678,0.016021574,Dm
0.93367106,0.46660447,0.2303342,0.29145423,0.49883813,0.37861413,0.15757714,0.20639598,0.33049768,0.71063566,0.36366,0.27205783,Dm
0.18284176,0.39546344,0.7259491,0.29704064,0.26349685,0.85834277,0.31897214,0.053469654,0.11252185,0.5108673,0.16550447,0.040225808,Dm
0.14235523,0.38750902,0.8688015,0.3453152,0.21790707,0.8026767,0.29258132,0.040928237,0.073306434,0.37483993,0.11512397,0.02866474,Dm
0.04597847,0.20646444,0.7161204,0.2147681,0.14425151,0.40481758,0.10390108,0.017197097,0.1811524,0.94378155,0.16151714,0.010667109,Dm
0.1260184,0.5487941,0.91645175,0.3426264,0.14764504,0.605985,0.2163406,0.06000461,0.098914966,0.49035418,0.15437806,0.025728019,Dm
0.26754233,0.435441,0.55828637,0.22298846,0.26749757,0.88167816,0.31006935,0.054209273,0.13780066,0.681122,0.21348172,0.08985404,Dm
0.22156541,0.2976133,0.94052976,0.3863117,0.22981922,0.8681784,0.35303432,0.067263894,0.13276218,0.4805956,0.18791907,0.07258791,Dm
0.047906056,0.26030073,0.89608413,0.3527427,0.13199441,0.53848654,0.17498285,0.024820387,0.06519448,0.3022733,0.106926024,0.01606198,Dm
0.26570782,0.450108,0.6220766,0.2614633,0.25531673,0.9043759,0.35009822,0.064985275,0.07927717,0.3292509,0.1381433,0.08461335,Dm
0.73860574,0.4228566,0.60373765,0.57181054,0.69340134,0.5337561,0.26399902,0.42249978,0.47965673,0.9140479,0.44851315,0.31264633,Dm
0.22773838,0.18983327,0.4788175,0.33912408,0.70175314,0.8644253,0.37024385,0.2832229,0.4159109,0.89068747,0.44337973,0.16997911,Dm
0.16531439,0.40139887,0.8073295,0.32154718,0.22528395,0.8453145,0.30417165,0.04223598,0.07750802,0.39094973,0.12235095,0.036886945,Dm
0.055102818,0.2093192,0.70433474,0.21603721,0.14017369,0.58934027,0.13762514,0.035011727,0.20264198,0.80808,0.16585362,0.02149957,Dm
0.14814517,0.007300253,0.019675061,0.1728853,0.57784617,0.097815886,0.03336088,0.14794806,0.6410225,0.123685665,0.15628642,0.75858456,E
0.10851489,0.010255397,0.014394395,0.1330864,0.65944165,0.09812962,0.015817717,0.10896315,0.5780105,0.10294661,0.08499308,0.5969571,E
0.3835462,0.10959913,0.148477,0.2651295,0.23665303,0.309537,0.75152576,0.24166608,0.17925882,0.21176203,0.4512409,0.95272577,E
0.12022763,0.011986695,0.029253617,0.33730024,0.7595146,0.16404274,0.045748137,0.18039876,0.77344906,0.12414196,0.14021814,0.5608602,E
0.31242743,0.045753617,0.03550517,0.15550433,0.48112386,0.18994376,0.31860352,0.10468435,0.07169687,0.096306205,0.3602156,0.9588972,E
0.3460582,0.059126567,0.04849691,0.17210971,0.42457935,0.19776008,0.36386022,0.105523326,0.06328459,0.09989449,0.38888675,0.9939579,E
0.074640915,0.005181217,0.005056343,0.10587307,0.68439513,0.09994828,0.0072945124,0.081441246,0.5138825,0.08501298,0.07055393,0.4468309,E
0.2556372,0.04821639,0.049272235,0.2223171,0.7260437,0.22440048,0.11909104,0.14564924,0.39015147,0.12833053,0.26732266,0.8404602,E
0.120822,0.015061211,0.017255822,0.25895354,0.7592131,0.17847683,0.05356574,0.20330088,0.64911664,0.13001846,0.15732835,0.58696496,E
0.036926918,0.0056885025,0.0062033883,0.023303825,0.10041452,0.027864214,0.008011057,0.1423154,0.9374809,0.1693894,0.028413977,0.15902123,E
0.10565148,0.011864068,0.016129758,0.08853128,0.36235875,0.07211619,0.055471487,0.1621555,0.96394616,0.18429191,0.1070561,0.49067,E
0.026010128,0.0013452538,0.0011319241,0.040020827,0.23061927,0.03956464,0.006722219,0.14499374,0.9512733,0.17225641,0.029125161,0.121037126,E
0.25814116,0.027377652,0.016076205,0.16825357,0.6310309,0.1806843,0.073015735,0.028334023,0.03927198,0.04169652,0.26339644,0.89356464,E
0.24702235,0.030322136,0.03882026,0.21210374,0.70063156,0.18261363,0.08794775,0.04783925,0.058507413,0.063979775,0.2740643,0.962968,E
0.024523316,0.008196914,0.0069805025,0.039955962,0.20789933,0.03954767,0.01854741,0.15727726,1.0,0.19144014,0.027633768,0.089412615,E
0.045410484,0.009610507,0.0051650032,0.036932718,0.20146005,0.036754727,0.009484345,0.14482518,0.9372414,0.19035369,0.056268573,0.17419596,E
0.08548239,0.030378444,0.033591278,0.17084032,0.86235267,0.14200443,0.0287809,0.07534541,0.24246931,0.1068798,0.10059,0.34953272,E
0.14745696,0.04300681,0.045518946,0.08437981,0.2656086,0.07576488,0.06026206,0.15990032,0.6184594,0.13898003,0.12299911,0.64261293,E
0.05108884,0.0074033425,0.006658948,0.023305867,0.10242996,0.020588083,0.010442394,0.16195513,0.9760408,0.15018782,0.035806958,0.20101377,E
0.062785916,0.013636521,0.013259728,0.06843876,0.3088977,0.05958604,0.010518308,0.1257467,0.85350543,0.17504665,0.063093424,0.28079778,E
0.08205206,0.008891116,0.008239005,0.040467452,0.18313734,0.04301473,0.06718668,0.1498479,0.8344441,0.1614748,0.076115526,0.4358898,E
0.07602897,0.0054040113,0.006604202,0.090704285,0.53621805,0.07856014,0.008657969,0.13432962,0.83796686,0.12847526,0.09057718,0.50327075,E
0.38405767,0.15399778,0.25915104,0.6104467,0.36636442,0.34508783,0.8099467,0.29224363,0.3161303,0.3478053,0.53984064,0.8578412,E
0.3713021,0.11339999,0.12517327,0.3300843,0.6170178,0.2639867,0.4843783,0.15496124,0.20075911,0.316787,0.5015386,0.98651713,E
0.30088115,0.08969416,0.10374166,0.18580408,0.5815969,0.1956725,0.25207248,0.10476367,0.13724388,0.12268996,0.31543395,0.8807829,E
0.3328819,0.07750098,0.084076114,0.22732835,0.54239804,0.22821781,0.36641994,0.10897885,0.088007934,0.1193735,0.39563057,0.98780555,E
0.26877967,0.035328243,0.04387105,0.20552795,0.64083403,0.16806263,0.111456305,0.0716373,0.14270951,0.09884796,0.28262228,0.98287886,E
0.31011033,0.065860525,0.07306805,0.19570781,0.5903061,0.20475355,0.27610725,0.1028852,0.115383215,0.11021324,0.3459965,0.9428851,E
0.3720042,0.10400511,0.18602383,0.44793215,0.27493045,0.24280438,0.5298086,0.19581689,0.23407441,0.2747055,0.5340679,0.98385465,E
0.17283785,0.011816375,0.016547248,0.16610885,0.47796232,0.12439216,0.057222873,0.17483866,0.6242345,0.117797375,0.19977084,0.9155815,E
0.10376362,0.01067623,0.018937986,0.29510513,0.9277569,0.21223919,0.06209702,0.08224697,0.19580397,0.04965515,0.13305195,0.46005464,E
0.07632659,0.013212583,0.013599717,0.040834684,0.17912419,0.035657384,0.016671542,0.15170968,0.86576277,0.13706373,0.06455233,0.39408976,E
0.27329093,0.018616674,0.014721864,0.12424569,0.40234387,0.13882853,0.13502784,0.058850743,0.09535331,0.073540926,0.2794966,0.99379086,E
0.34997076,0.08509843,0.11641005,0.24322522,0.68520766,0.1941768,0.15692075,0.07617418,0.1556916,0.1479341,0.33491927,0.98327434,E
0.1564949,0.013301158,0.012605431,0.080866225,0.41432145,0.07069451,0.009108894,0.033623192,0.17023964,0.05177313,0.15921925,0.899217,E
0.10935237,0.014088539,0.016223306,0.15740898,0.89444447,0.14550641,0.013581243,0.016794754,0.028632563,0.03623694,0.1147618,0.5995455,E
0.24070445,0.015154072,0.015809806,0.1545875,0.54179007,0.16129416,0.10218308,0.052722663,0.13365394,0.08208814,0.23700114,0.9030983,E
0.21469258,0.016765144,0.017861195,0.17370856,0.6209655,0.18492533,0.10640482,0.09377812,0.27242455,0.08954102,0.2275575,0.79814017,E
0.02584603,0.0011678977,0.0010575217,0.04726197,0.27580512,0.047401704,0.0077072643,0.14630209,0.9473557,0.17276314,0.029358625,0.119360566,E
0.119199574,0.006040291,0.009568254,0.16281626,0.9303296,0.18469203,0.020826919,0.06042077,0.2830598,0.07134149,0.09095307,0.49988997,E
0.13436106,0.008185308,0.00883781,0.18237725,0.585083,0.13775986,0.030487357,0.15124075,0.6195701,0.11820288,0.14215165,0.65103805,E
0.15575941,0.006510658,0.015733771,0.15807952,0.66715527,0.1093384,0.025300784,0.11870993,0.49651733,0.101143666,0.16503936,0.7936707,E
0.04854461,0.015096158,0.017780077,0.16217491,0.87028235,0.1581398,0.0336127,0.0986058,0.4193695,0.10116775,0.05195147,0.17722265,E
0.121635,0.007716315,0.00527156,0.104498304,0.5975951,0.103723295,0.011725859,0.122460134,0.7907863,0.16824602,0.10070401,0.58843315,E
0.04363125,0.007845785,0.0056038927,0.03028037,0.10521393,0.025298983,0.007028136,0.14120132,0.91639805,0.16673122,0.0381706,0.1764607,E
0.10104512,0.002239086,0.0015192656,0.059932265,0.34334823,0.058059976,0.0038979347,0.1143009,0.7597005,0.14641574,0.09184209,0.5756682,E
0.27958265,0.019535426,0.01863688,0.17083152,0.6071358,0.17665988,0.09313901,0.039864417,0.081785366,0.059065584,0.27609876,0.98628354,E
0.07139788,0.01466252,0.016772361,0.07781871,0.3915864,0.09161876,0.069748074,0.17402945,0.9308031,0.19515724,0.0828828,0.30258745,E
0.05421558,0.008457063,0.0043346803,0.015739942,0.088411115,0.01752177,0.007082829,0.1553352,0.9353384,0.19429573,0.062315825,0.23615848,E
0.10187097,0.009513344,0.011278666,0.12254392,0.6795505,0.10059623,0.01581293,0.10332099,0.56853634,0.09806679,0.12656549,0.6643285,E
0.1933961,0.016229117,0.025987076,0.14604455,0.5241173,0.0939456,0.012926496,0.02403663,0.070508696,0.022823125,0.20259021,0.92021626,E
0.097480804,0.010311539,0.01953403,0.2972174,0.91985506,0.20860153,0.064441286,0.1189963,0.36669067,0.076909155,0.12069423,0.3941089,E
0.40048122,0.15291557,0.18258964,0.38427922,0.5583589,0.27381268,0.51170915,0.1822919,0.22254309,0.31876987,0.5419884,0.9471319,E
0.15477467,0.006252826,0.014381732,0.14090614,0.5317933,0.090739086,0.03489132,0.15466252,0.6157044,0.12113775,0.1711115,0.81238097,E
0.11136675,0.0108305365,0.025183491,0.30912498,0.89253587,0.205914,0.053515732,0.16994053,0.55881745,0.09454263,0.13529481,0.5999312,E
0.056943785,0.004079809,0.0057407795,0.044912945,0.25234926,0.038977645,0.007587462,0.15241489,0.9597993,0.14280696,0.03925711,0.30142346,E
0.35696128,0.033281416,0.021214768,0.16544555,0.5596711,0.16980329,0.11242055,0.07190396,0.1866229,0.09242921,0.2819741,0.92807734,E
0.44706994,0.1510315,0.13054459,0.21935986,0.6114902,0.2516728,0.4278739,0.16631913,0.30655292,0.3413625,0.4491003,0.9426303,E
0.34368753,0.07299963,0.07448053,0.13362272,0.3871807,0.113207646,0.098569304,0.07656256,0.20820965,0.14115568,0.27941468,0.97869956,E
0.23285083,0.014892732,0.015456374,0.21276307,0.7288432,0.19084594,0.07995521,0.10338716,0.3452751,0.09320095,0.24098359,0.83006626,E
0.3737352,0.14676975,0.15498792,0.3123525,0.5247255,0.2615908,0.49692434,0.16143693,0.2294043,0.35667524,0.5212091,0.94230145,E
0.47693098,0.09830767,0.095050804,0.1819568,0.48792848,0.13787587,0.12421058,0.11770783,0.36112472,0.19031003,0.29363316,0.93377614,E
0.53377014,0.15992996,0.12600575,0.21728657,0.54855686,0.23741804,0.43948668,0.18588105,0.38736337,0.3619694,0.46272206,0.9339998,E
0.45759588,0.14867096,0.1873934,0.48309827,0.26973227,0.28001288,0.76805055,0.244153,0.28889886,0.4856635,0.6915974,0.99166363,E
0.06803582,0.0064265965,0.0076825703,0.06750889,0.38966537,0.05809384,0.105162084,0.78257596,0.13287437,0.008319801,0.041858297,0.30523568,Em
0.08960763,0.01757703,0.01835921,0.04927773,0.20745467,0.03873317,0.15675095,0.95764273,0.18505833,0.048900798,0.09842878,0.4239237,Em
0.06185275,0.011952596,0.017640466,0.053203363,0.23686945,0.054544207,0.15515792,0.9151307,0.16578414,0.021923522,0.060969453,0.288911,Em
0.094377145,0.008753725,0.007994697,0.09864195,0.5968912,0.09121816,0.09634434,0.7125809,0.14154264,0.009861731,0.085488044,0.5279753,Em
0.11606798,0.0109658195,0.016100042,0.11387863,0.6233647,0.09910847,0.09277952,0.6742302,0.14695954,0.019021155,0.10506516,0.632057,Em
0.06854293,0.01097484,0.018695429,0.12865573,0.64159274,0.10339198,0.12258619,0.7344054,0.1453312,0.038695604,0.073006555,0.31878218,Em
0.16376677,0.0071688034,0.015496919,0.111453585,0.5054516,0.08331132,0.09656622,0.4515525,0.09244472,0.018896872,0.18424644,0.8588519,Em
0.19545409,0.07983348,0.24953334,0.21631044,0.60146743,0.19631587,0.31220534,0.9382987,0.25791752,0.057094324,0.2009258,0.7171148,Em
0.25974092,0.13003169,0.3397086,0.30936113,0.74955195,0.25218242,0.22375843,0.13792132,0.074827984,0.074153386,0.28634045,0.84009963,Em
0.15742175,0.017110245,0.06486055,0.2323842,0.7955669,0.1895064,0.11370201,0.47087184,0.09258695,0.010487173,0.15642959,0.73664457,Em
0.26712027,0.03598007,0.070992716,0.1516301,0.45967147,0.16061966,0.19844311,0.40368244,0.1153856,0.069743425,0.30280387,0.953221,Em
0.31057817,0.079196215,0.14143579,0.16516583,0.42863518,0.19892533,0.37349716,0.3174136,0.1312268,0.09937758,0.3566569,0.97161835,Em
0.22822092,0.032984283,0.13436097,0.162499,0.54014105,0.18845299,0.24900322,0.628006,0.20406805,0.029313058,0.23318486,0.9248553,Em
0.25559685,0.051600162,0.17253254,0.14780001,0.4361639,0.16329563,0.2694131,0.63789403,0.20734014,0.060570784,0.2710255,0.9678639,Em
0.25598636,0.044987608,0.15833375,0.18901628,0.5461282,0.17269547,0.24927124,0.5755745,0.1827249,0.04861183,0.29143733,0.9890367,Em
0.2577944,0.05535095,0.15722261,0.14612459,0.41126788,0.1640995,0.2911743,0.6239731,0.20500596,0.06272883,0.277077,0.9440994,Em
0.23373543,0.07797548,0.2195316,0.28886107,0.85422266,0.23738988,0.21123408,0.54554754,0.17251992,0.03393387,0.23671244,0.915657,Em
0.13130675,0.009700843,0.007974534,0.052605126,0.25389463,0.05259036,0.08092426,0.4820457,0.105521366,0.02362945,0.16110332,0.8257101,Em
0.3415815,0.07589029,0.08352354,0.12825698,0.21153648,0.21644138,0.44393972,0.12244571,0.051330928,0.12869732,0.42994294,0.99788696,Em
0.10235665,0.009980026,0.011313678,0.054887243,0.27836916,0.0498909,0.111021996,0.7946547,0.15215527,0.022335852,0.07210722,0.47315118,Em
0.10260502,0.018918006,0.022767797,0.046708997,0.122100495,0.033593245,0.1507924,0.8509062,0.14792256,0.031034948,0.10612898,0.53385663,Em
0.31571415,0.23801279,0.5867435,0.31368706,0.59446055,0.421196,0.3859099,0.3465948,0.18681315,0.28380454,0.40877572,0.95404905,Em
0.35256693,0.102053925,0.24390908,0.106630154,0.09731388,0.12884432,0.28299332,0.18405253,0.09915373,0.13062346,0.41579652,0.9992037,Em
0.31796506,0.074234374,0.1209018,0.17630678,0.47905353,0.21822892,0.4028359,0.3167153,0.13346499,0.12751634,0.37300682,0.96897274,Em
0.4032387,0.2561822,0.5236983,0.3028031,0.3346977,0.30759528,0.4525761,0.19616418,0.161865,0.33003688,0.53913885,0.92613304,Em
0.09123389,0.014624246,0.018383542,0.1428079,0.66160697,0.105590865,0.16400082,0.92965215,0.14972727,0.010526455,0.09045397,0.4850298,Em
0.07989129,0.014073908,0.023609089,0.18276078,0.899761,0.1539638,0.119514614,0.60011977,0.1334423,0.03510718,0.09255725,0.35256407,Em
0.09845721,0.009019365,0.011607747,0.03782031,0.14543997,0.0310075,0.14465533,0.85097015,0.14918502,0.015223896,0.100001104,0.55691445,Em
0.06705531,0.007186562,0.0075107766,0.1671615,0.8642432,0.13338521,0.13388737,0.78679526,0.14445007,0.025295293,0.09256235,0.37688333,Em
0.15474667,0.012579457,0.049302988,0.18121709,0.826835,0.13549314,0.090593144,0.33465484,0.06124869,0.008144924,0.17525642,0.8121492,Em
